default.payment.next.month,meses_con_atraso,PAY_0,meses_sin_pago,LIMIT_BAL,pago_promedio_6m,volatilidad_facturacion
1,0,0,0,470000.0,117368.0,143568.67716833873
0,0,0,0,130000.0,2181.0,2573.313505968521
0,0,0,0,80000.0,1378.6666666666667,23787.787307075592
0,0,0,0,180000.0,15168.166666666666,8506.660653080424
0,0,0,0,400000.0,8641.833333333334,37054.87101043532
0,0,0,0,150000.0,1949.0,43374.67124332664
0,0,0,0,640000.0,60949.0,46374.66767392157
0,4,1,0,500000.0,20841.333333333332,7516.930197893286
1,6,1,2,70000.0,2033.3333333333333,2504.7666291825803
0,2,-1,2,100000.0,242.33333333333334,471.7854385205207
0,0,0,0,120000.0,3738.0,2883.751907960646
0,0,0,0,210000.0,2083.3333333333335,2324.296280597635
0,0,0,0,50000.0,607.5,14920.703501064105
0,2,2,2,30000.0,739.6666666666666,3649.337802944529
0,0,0,0,310000.0,3515.8333333333335,43285.58285811416
0,0,-1,2,100000.0,15875.5,14711.110612957358
0,0,0,1,320000.0,3850.8333333333335,76596.64299606522
0,0,0,0,120000.0,3790.0,3119.1875865359557
1,1,0,1,80000.0,1151.8333333333333,1145.2922771065907
1,3,2,0,20000.0,1183.3333333333333,1389.2549681993821
0,0,0,0,180000.0,8233.333333333334,15859.942329655552
0,0,0,2,30000.0,753.0,10002.986429062074
0,1,0,2,30000.0,1413.3333333333333,13242.272409472125
0,0,0,0,160000.0,3634.5,15113.459440732513
0,0,-1,0,210000.0,4982.833333333333,2485.501371286419
0,0,0,1,10000.0,709.8333333333334,2291.8687353336795
0,0,-1,0,420000.0,25027.833333333332,11961.9329276947
0,0,0,0,70000.0,1820.1666666666667,2329.7098031013793
0,0,0,0,110000.0,1866.6666666666667,9842.440523908015
0,0,-1,3,120000.0,22958.333333333332,46458.347755453666
0,0,0,0,180000.0,3800.0,2122.2647965479396
0,0,0,0,400000.0,20172.166666666668,52503.71335343816
0,0,0,0,100000.0,1816.6666666666667,2188.3897276307985
0,0,-1,0,220000.0,1222.1666666666667,366.66628787859224
0,0,0,0,140000.0,5833.333333333333,14160.082763411612
1,0,0,0,90000.0,3679.6666666666665,10044.583289846656
0,0,0,0,30000.0,1496.6666666666667,597.4882983512452
0,2,0,1,110000.0,4768.0,2285.4542145198766
1,6,2,3,60000.0,2116.6666666666665,3442.539043593648
1,5,1,4,20000.0,1333.3333333333333,971.505772842687
1,0,0,0,180000.0,7060.833333333333,3172.449490010309
0,0,0,1,130000.0,1845.5,28295.571575778424
0,0,0,0,130000.0,1657.0,1369.537793077163
0,1,2,0,70000.0,2154.0,3086.386976169169
1,3,-1,3,10000.0,533.3333333333334,413.6209214566723
0,2,-1,4,190000.0,6620.666666666667,5764.619308043391
0,0,0,0,60000.0,1971.3333333333333,10231.873761274943
1,3,1,1,20000.0,1263.3333333333333,1164.6087325793158
1,6,2,1,80000.0,3587.5,2805.9137549112234
0,0,-1,1,500000.0,35482.833333333336,31852.88008799204
0,5,2,2,20000.0,1083.3333333333333,1028.077234452743
1,0,0,0,50000.0,734.3333333333334,21748.764148797054
0,0,0,0,120000.0,3551.6666666666665,11935.487300483377
1,1,0,1,130000.0,4075.0,3065.545264168622
0,1,2,0,230000.0,822.3333333333334,1000.6884963197423
0,0,0,0,350000.0,12333.333333333334,21027.059623256886
0,0,0,0,70000.0,1850.8333333333333,8987.062376920874
0,0,0,0,280000.0,6911.833333333333,52451.07033671159
1,0,0,0,60000.0,2238.8333333333335,1617.271828316646
1,0,0,0,310000.0,6867.166666666667,6958.977417695793
1,0,0,0,290000.0,26300.0,71809.44997050644
1,6,1,2,180000.0,4500.0,5383.095949358511
1,0,-1,0,180000.0,848.0,520.6134842663989
0,0,0,0,30000.0,2164.1666666666665,1792.670270852953
0,0,0,0,100000.0,1733.3333333333333,757.3006448344453
0,0,0,0,180000.0,2850.0,11622.615381229822
1,4,2,1,210000.0,5631.333333333333,10898.13676582684
0,0,0,0,180000.0,5133.333333333333,4625.547563982741
0,2,0,3,60000.0,4166.0,23705.46702907721
0,0,0,0,500000.0,66353.0,115702.45732812534
0,0,0,0,200000.0,1188.6666666666667,2004.5178722076787
0,0,0,0,610000.0,6001.333333333333,21290.867215780574
0,0,0,0,50000.0,1680.5,15074.622715013467
0,0,0,0,210000.0,20233.333333333332,17607.5884171191
0,2,1,0,50000.0,712.1666666666666,21340.294931576427
0,0,-1,0,360000.0,15168.0,14039.74702051287
0,1,0,1,20000.0,831.3333333333334,1126.7911518999429
1,0,0,2,10000.0,325.0,1123.533711109729
1,1,2,1,30000.0,1433.3333333333333,1549.795782245734
0,0,0,0,260000.0,5000.0,2895.2069816623934
0,0,0,0,100000.0,1962.6666666666667,15457.590598149505
0,0,0,0,70000.0,2094.5,22392.8326896502
0,0,0,0,230000.0,5766.666666666667,5729.836277474835
1,4,2,1,110000.0,3355.1666666666665,2220.8979640376697
0,0,0,1,260000.0,2317.0,5977.601492237502
0,1,-1,1,50000.0,440.0,325.0048717583579
0,0,0,0,50000.0,1211.5,16328.941284316832
0,0,-1,0,260000.0,3727.3333333333335,1787.586799757334
0,0,0,0,80000.0,3833.3333333333335,4674.2246843728
0,0,0,0,80000.0,4679.833333333333,2939.127608662135
0,0,-1,0,200000.0,2393.6666666666665,1210.9906137814062
1,3,4,2,370000.0,6836.5,47432.45991512563
1,6,2,0,60000.0,2017.6666666666667,1739.8660484838097
1,3,3,3,30000.0,601.0,5826.140117321816
1,6,1,1,120000.0,2500.0,2894.8604572011177
0,1,0,1,130000.0,5113.166666666667,4107.343541349647
0,0,-1,0,230000.0,12769.833333333334,23391.014793434395
0,0,0,0,300000.0,7130.833333333333,148388.78435885915
0,0,0,0,180000.0,5255.333333333333,52357.39070433769
1,2,3,0,50000.0,1676.5,13221.641254650147
0,0,-1,1,50000.0,6076.166666666667,9870.696057860694
0,2,1,3,90000.0,9756.5,12010.707001116407
1,4,2,0,30000.0,1900.1666666666667,2897.069651676788
0,0,0,0,180000.0,6551.333333333333,1080.238384185022
0,0,0,0,150000.0,5714.333333333333,1224.0251222912052
0,0,0,0,590000.0,87519.16666666667,169404.14635421414
0,0,0,0,60000.0,1562.8333333333333,16275.524888617265
1,3,2,2,100000.0,4166.666666666667,5356.201107128073
1,4,2,2,10000.0,916.6666666666666,1194.787121903591
1,4,2,1,300000.0,9166.166666666666,5759.58695278287
0,0,0,1,260000.0,26079.833333333332,90865.46554696492
0,0,0,0,160000.0,2629.5,914.5496706029695
0,0,-1,1,280000.0,13069.0,21184.30941758546
0,1,1,1,260000.0,4157.666666666667,6488.6837699695825
0,1,0,1,50000.0,776.5,14452.489664414225
1,4,2,2,60000.0,2959.3333333333335,2214.70684290269
0,0,0,0,130000.0,798.0,6554.227605141586
0,0,0,0,140000.0,4219.5,9324.17920605705
1,1,2,0,20000.0,1118.8333333333333,2073.942951642274
0,0,0,0,220000.0,12184.0,11137.12852429506
1,0,-1,0,500000.0,78452.66666666667,55393.83601448811
0,0,0,0,50000.0,1333.3333333333333,16682.631456098286
0,0,-1,0,210000.0,15813.5,38233.8245663008
0,0,0,2,200000.0,1829.1666666666667,37873.192343661765
0,0,0,0,370000.0,3170.3333333333335,41948.13280707498
0,6,1,2,200000.0,4250.333333333333,4765.791644627365
0,0,-1,1,50000.0,6434.5,6769.86642162655
0,0,0,0,260000.0,3063.6666666666665,3794.4865089583154
0,0,-1,0,230000.0,9683.166666666666,11116.427531660822
0,0,0,0,500000.0,4356.166666666667,2932.036675532328
1,0,-1,1,160000.0,868.5,841.276569664618
1,1,0,4,50000.0,908.6666666666666,937.4940355365824
1,1,2,1,220000.0,500.3333333333333,1021.8145461220772
0,0,0,2,150000.0,1824.6666666666667,24229.748924961368
0,0,-1,1,180000.0,14823.166666666666,25177.258585212698
0,3,0,2,50000.0,1851.0,2524.1065746120944
1,3,1,1,30000.0,783.3333333333334,808.9080705906368
0,0,0,0,180000.0,5843.0,21678.86430989102
0,0,0,0,70000.0,2173.5,7796.096529674322
1,1,2,0,120000.0,1901.1666666666667,25334.8680945188
0,0,-1,2,280000.0,1404.0,14258.807322727474
0,0,0,3,260000.0,926.6666666666666,5810.300015202887
0,0,0,0,50000.0,1701.1666666666667,15497.604852578565
0,4,1,3,70000.0,2200.6666666666665,2931.1148049846156
1,0,-1,1,50000.0,590.0,465.7359767078339
1,1,2,0,470000.0,5652.333333333333,54014.57050710176
0,0,0,0,50000.0,1258.1666666666667,10080.489645845582
0,0,0,0,140000.0,3417.3333333333335,5946.193426610563
1,1,0,0,50000.0,750.0,1036.384565046521
0,0,-1,0,500000.0,19114.333333333332,46231.12368379842
0,0,-1,1,230000.0,1059.0,760.008530653878
0,5,1,1,50000.0,1334.1666666666667,2295.3148585760514
0,0,-1,0,300000.0,13855.166666666666,869.6047377975813
0,6,2,1,100000.0,2657.0,7749.946778311878
0,0,0,2,30000.0,657.5,11554.111158659789
0,0,-1,0,400000.0,12869.166666666666,20754.00087131796
0,2,-1,2,170000.0,339.5,386.3862057579178
0,0,0,0,340000.0,11577.833333333334,25963.846846464538
0,0,0,0,210000.0,1933.8333333333333,2159.4901944672033
1,0,-1,0,80000.0,563.8333333333334,724.5833055395815
0,0,-1,0,20000.0,3115.6666666666665,2642.268677986148
1,0,-1,1,20000.0,2269.8333333333335,3134.1639820958103
0,0,0,0,50000.0,2637.0,16477.774874053837
0,1,-1,3,60000.0,888.8333333333334,1012.3832113713988
0,1,0,1,60000.0,1630.0,13321.732030783385
1,2,1,0,50000.0,1102.1666666666667,9980.776362588233
0,6,1,3,120000.0,2450.0,4014.3215325465235
0,3,2,0,20000.0,1083.3333333333333,1481.4999718753513
0,0,-1,0,240000.0,326.0,0.0
0,4,2,0,410000.0,14025.5,41126.29224595867
1,2,0,1,30000.0,1011.0,1235.8212519076803
0,1,2,0,110000.0,2233.3333333333335,12839.88180630959
0,1,-1,1,90000.0,909.8333333333334,1380.3362513049735
0,0,-1,0,220000.0,14529.666666666666,13579.228113801855
1,1,2,0,50000.0,1665.3333333333333,14734.469090084876
0,0,0,0,30000.0,741.6666666666666,9274.27932330414
0,0,-1,0,520000.0,11940.833333333334,11897.328215472022
0,6,2,1,80000.0,2016.8333333333333,1351.3162472197248
0,1,-1,1,210000.0,961.0,10656.420818767747
0,0,0,0,100000.0,3266.6666666666665,16221.31048651742
0,0,0,0,500000.0,1453.0,1034.098721915208
0,1,0,1,20000.0,1040.6666666666667,1341.7422504589572
0,0,0,0,10000.0,612.3333333333334,934.9574678383326
0,0,-1,0,310000.0,2398.5,4565.9909512247905
0,0,-1,0,200000.0,10719.833333333334,6582.072166119116
0,0,0,1,50000.0,707.5,11051.82151050224
0,0,-1,1,150000.0,9094.0,15545.354478643021
0,0,0,0,500000.0,12913.0,29794.765477624867
1,0,0,0,230000.0,4916.666666666667,5238.03438005772
0,0,0,0,20000.0,1743.3333333333333,3478.7009069478795
0,0,0,0,190000.0,3294.6666666666665,5944.98714604722
0,0,0,0,20000.0,2651.3333333333335,996.9655460445963
0,0,0,0,170000.0,3455.3333333333335,4969.010672826802
0,0,0,0,210000.0,20116.166666666668,31736.774188103405
1,6,2,1,100000.0,2516.6666666666665,2304.079512516875
0,1,0,1,260000.0,5575.833333333333,13770.584557914259
0,0,0,0,200000.0,4144.833333333333,5850.916010905187
1,0,0,0,90000.0,2767.3333333333335,43423.859899445444
0,0,0,0,470000.0,9547.666666666666,26259.140484156494
0,1,-1,1,270000.0,4216.333333333333,53095.43767092109
1,3,0,2,100000.0,2850.0,3823.901498034
0,0,0,0,70000.0,1574.0,960.3902678946027
0,0,-1,0,200000.0,5500.5,7365.942302244839
0,0,0,0,50000.0,4001.5,15506.798169405141
0,0,0,1,90000.0,1601.6666666666667,11955.953792985318
0,0,0,0,50000.0,1416.6666666666667,13656.83674452714
0,0,-1,0,140000.0,1205.1666666666667,1548.7789599121843
0,6,2,1,120000.0,3900.0,3826.833508267638
0,1,1,1,460000.0,2086.8333333333335,3379.106257577586
0,0,0,1,170000.0,2384.8333333333335,2160.26507632744
0,0,0,0,500000.0,16420.833333333332,18010.01151582086
0,0,0,0,50000.0,1511.3333333333333,5940.173513178437
0,1,0,1,50000.0,2426.1666666666665,2623.7159462614595
0,0,-1,2,200000.0,386.0,243.95136127241977
0,0,-1,0,20000.0,14048.833333333334,12886.770468197219
0,4,1,3,80000.0,916.6666666666666,1651.5902639577407
1,6,3,0,350000.0,12866.666666666666,12279.28565919044
0,0,-1,2,50000.0,3200.6666666666665,3174.127008590971
1,0,0,0,210000.0,6644.166666666667,34427.73305006687
1,0,0,0,160000.0,5792.833333333333,14964.989898649002
1,3,2,1,50000.0,1004.1666666666666,2163.448697488958
0,0,0,0,50000.0,1306.8333333333333,10697.784231637253
1,3,3,2,30000.0,842.5,3751.4629679632985
1,5,2,3,100000.0,1420.1666666666667,1582.859027203623
0,0,0,1,360000.0,1026.1666666666667,13316.079744679615
0,0,0,0,310000.0,7150.166666666667,4704.239850035994
0,2,2,1,50000.0,1385.1666666666667,3144.6687424910115
0,1,0,1,120000.0,785.3333333333334,1187.1242563438757
1,3,1,2,30000.0,681.5,1071.222416992226
0,0,0,0,200000.0,5720.166666666667,16149.24422999417
1,1,0,0,50000.0,1774.1666666666667,14966.923497053984
0,0,0,0,70000.0,973.1666666666666,1162.497426520449
0,6,2,5,90000.0,333.3333333333333,806.01902376226
1,6,2,2,150000.0,2683.3333333333335,19615.892764966542
0,0,0,0,90000.0,5069.5,44848.68370717993
1,4,0,1,80000.0,1957.6666666666667,2569.3809890062366
0,3,1,2,100000.0,1833.3333333333333,18436.358314482826
1,6,3,0,140000.0,5116.666666666667,3786.937654622796
0,0,-1,0,110000.0,16667.833333333332,29640.549344886753
0,0,0,0,50000.0,6353.5,4172.490595156167
0,0,0,0,60000.0,1967.3333333333333,10983.52456485015
0,0,0,0,320000.0,7294.166666666667,6430.006967336816
0,0,-1,2,120000.0,1636.0,1630.4863589330232
0,2,1,1,450000.0,24348.666666666668,24472.784285133286
1,0,-1,0,200000.0,16166.666666666666,22579.50911556759
0,0,0,0,210000.0,6879.333333333333,30714.781655852068
0,0,0,0,190000.0,4493.666666666667,8812.764305256325
1,0,0,0,230000.0,3241.3333333333335,5607.258819304373
0,0,0,0,120000.0,4735.0,1074.3195831160606
1,1,0,1,50000.0,1076.5,1252.8699852738112
1,0,0,0,220000.0,2336.1666666666665,11141.965176754054
0,1,2,0,320000.0,11110.833333333334,3020.780605516836
0,1,0,0,20000.0,2333.3333333333335,4020.7406987602008
0,0,0,1,130000.0,2349.0,27311.34784236521
0,0,0,0,170000.0,3296.8333333333335,40097.42804220739
0,0,0,0,150000.0,4316.666666666667,654.5419008741916
0,0,0,0,50000.0,2751.5,20425.206699076512
0,0,0,0,240000.0,4916.666666666667,9103.286272916319
0,0,-1,0,390000.0,13638.666666666666,5842.008798350102
0,0,0,0,50000.0,728.6666666666666,18545.28835490747
0,2,0,2,30000.0,1333.3333333333333,2009.7051276244483
0,0,0,0,270000.0,14500.0,37303.25175995609
1,1,-1,2,250000.0,11233.333333333334,28870.15944996956
0,0,0,0,130000.0,2688.5,6931.471474369638
0,0,0,0,220000.0,5000.0,8534.2247919773
0,0,0,0,60000.0,3333.3333333333335,29495.064635743158
0,1,-1,4,30000.0,4776.166666666667,11492.668161339501
1,5,2,1,130000.0,4433.666666666667,2459.7559770568027
0,0,-1,1,100000.0,16549.333333333332,14303.944150711251
0,0,0,0,260000.0,8666.666666666666,7356.059189538921
1,2,2,1,390000.0,3666.6666666666665,41405.76647601958
0,0,0,0,340000.0,7070.833333333333,158293.02127383885
0,0,0,0,220000.0,6219.666666666667,698.9545526474999
0,0,-1,2,20000.0,1004.8333333333334,864.9523493618979
0,0,-1,0,500000.0,43561.666666666664,22852.82443813018
1,0,0,1,210000.0,5170.333333333333,6495.532926558067
0,0,0,0,340000.0,10105.166666666666,36111.28195130528
1,2,2,1,130000.0,1833.3333333333333,3213.7940662089723
0,0,0,0,200000.0,13170.5,65829.17286937962
1,0,0,0,150000.0,3400.0,48869.28039985856
0,0,0,0,50000.0,5994.833333333333,10250.429369868692
1,6,2,3,60000.0,1566.6666666666667,2141.7200252756347
0,0,-1,1,60000.0,8224.833333333334,2193.262843345503
0,0,0,0,150000.0,3993.6666666666665,4413.83254855309
1,6,2,0,180000.0,2183.3333333333335,2124.6809093759625
0,0,0,0,50000.0,1678.0,20274.662595630703
0,0,0,3,10000.0,393.0,3589.0693176179625
0,0,0,0,100000.0,2903.3333333333335,9206.454923946929
0,0,0,0,50000.0,1223.6666666666667,9577.531512172991
1,1,0,1,30000.0,1210.5,1886.6260537442672
1,6,2,1,100000.0,3290.8333333333335,2319.9269816095507
0,4,2,1,100000.0,1680.0,1636.7011231946615
0,0,0,0,140000.0,2805.0,1986.9904881503585
0,1,-1,1,380000.0,1070.1666666666667,560.029284948564
0,0,-1,0,230000.0,1353.8333333333333,603.0922538606069
1,0,0,0,40000.0,5669.5,4015.5249553036856
0,0,0,0,210000.0,3133.3333333333335,1190.6033204500425
1,6,2,2,70000.0,1772.5,2252.977208051604
0,0,0,0,50000.0,2136.6666666666665,26437.210937742027
0,0,0,0,180000.0,2173.3333333333335,3720.8664806287616
0,0,0,0,60000.0,2407.6666666666665,1903.7235793745547
1,0,0,0,100000.0,1317.3333333333333,71465.28318678004
0,1,2,0,90000.0,3850.0,1646.230846509687
0,0,0,0,20000.0,899.5,1172.408873502187
0,0,-1,0,210000.0,1385.5,1150.0133332560397
0,0,-1,0,150000.0,1273.6666666666667,1666.50369536544
0,6,2,3,20000.0,882.1666666666666,1728.1473027493923
0,0,0,0,340000.0,12333.333333333334,7063.386147356427
0,2,0,2,100000.0,1827.5,2645.9600652063264
0,0,-1,1,300000.0,3741.3333333333335,5580.830347418444
0,1,0,2,240000.0,7191.166666666667,7478.9887462588595
1,1,2,0,60000.0,2083.3333333333335,990.1788558975932
0,2,-1,2,80000.0,445.3333333333333,535.2878664793365
0,0,-1,0,240000.0,7018.0,3428.442095179675
0,5,1,2,20000.0,900.0,584.6226133156329
0,0,0,0,290000.0,5329.0,27630.3331099476
0,0,0,0,120000.0,2349.3333333333335,2462.437789400306
0,0,0,0,100000.0,15342.833333333334,11712.60990556759
0,0,0,1,20000.0,902.6666666666666,6436.865292982291
1,4,1,2,60000.0,1000.0,1178.4565187849175
1,1,0,1,150000.0,3416.6666666666665,6510.178983714656
0,0,-1,1,500000.0,15317.833333333334,22653.702950437633
1,0,0,2,120000.0,2480.3333333333335,12958.386499355029
0,0,-1,2,80000.0,8127.5,6214.917175634765
0,0,0,0,100000.0,1971.1666666666667,1151.4813792096973
0,0,0,0,20000.0,944.1666666666666,1204.2908978592616
0,0,0,0,200000.0,2283.3333333333335,4817.174427677149
0,1,0,0,80000.0,2874.5,14430.514651252048
0,1,0,1,80000.0,7074.333333333333,4320.956348618517
0,1,0,1,150000.0,3916.6666666666665,2414.4562672922175
0,0,0,0,50000.0,1520.3333333333333,16595.592821589715
0,0,-1,2,370000.0,13608.5,10796.104360678748
1,2,0,2,130000.0,5425.5,10891.047822255978
0,1,-1,1,450000.0,1646.8333333333333,777.1689005615189
0,1,-1,1,200000.0,20776.0,25887.260347514566
0,1,0,1,130000.0,3651.0,33993.017638430785
0,0,0,0,230000.0,43050.666666666664,50059.76634650492
0,0,0,0,90000.0,15169.333333333334,9014.785205427803
0,0,-1,0,30000.0,10885.666666666666,6859.006186516139
1,0,-1,0,180000.0,950.0,1746.2146966128382
0,3,-1,2,140000.0,3945.1666666666665,1820.310852574362
1,6,2,1,30000.0,1533.3333333333333,1276.5806541956786
1,2,2,1,80000.0,4919.666666666667,1486.4686228328758
1,0,0,0,60000.0,3516.5,20348.84748005809
1,0,-1,1,160000.0,1257.6666666666667,1427.6377224865794
0,0,0,0,20000.0,4750.0,3185.4041501825163
0,0,0,0,80000.0,3351.5,763.9956588009297
0,2,1,0,30000.0,3950.0,10942.655718182248
0,0,-1,0,140000.0,776.0,251.8891952162035
0,0,0,0,150000.0,6019.333333333333,20923.039391222937
0,0,0,0,130000.0,2489.0,2675.7415919080577
1,0,-1,0,410000.0,6896.166666666667,41623.941569326016
1,0,0,0,70000.0,1958.3333333333333,2205.2570598458583
0,0,0,0,30000.0,1250.0,688.05457632371
0,0,0,0,180000.0,4824.833333333333,4737.095678437017
0,0,-1,3,30000.0,325.0,293.5813345565416
0,1,0,1,20000.0,1105.6666666666667,1342.1093472590078
0,0,0,1,20000.0,803.0,1160.9824144519446
0,0,-1,0,280000.0,9803.5,13629.091165591344
1,0,0,0,50000.0,2333.3333333333335,4048.881722154896
1,2,2,1,190000.0,4328.0,46893.98364680342
0,0,0,0,60000.0,1650.0,5885.223136523089
0,2,-1,2,320000.0,22999.0,11657.34696518323
1,0,-1,0,10000.0,1120.5,633.0013164809901
1,2,-1,2,200000.0,393.6666666666667,234.3433378613525
0,0,0,0,50000.0,3110.3333333333335,1987.6094938392703
1,6,2,4,20000.0,1126.1666666666667,2133.0887463957047
0,1,2,0,300000.0,8167.666666666667,37477.48943432578
1,1,-1,1,160000.0,8718.166666666666,39467.703150804206
0,0,0,0,20000.0,830.5,1143.5500426304045
0,0,-1,0,150000.0,12301.5,3700.310027551746
0,4,1,2,50000.0,1485.1666666666667,17003.156801017863
0,0,0,0,60000.0,2384.1666666666665,6674.465564123218
0,0,0,0,210000.0,1867.0,6615.935622923387
0,0,0,0,150000.0,11800.0,32525.3474795684
1,0,0,0,60000.0,2680.8333333333335,22623.441828481064
0,0,0,1,210000.0,1471.3333333333333,10007.741052138923
0,0,-1,0,360000.0,7451.666666666667,9364.399637278764
0,3,0,2,10000.0,800.0,1242.720510278424
0,2,0,2,140000.0,4083.3333333333335,56567.272968563724
0,2,1,1,100000.0,1716.6666666666667,1622.285671514114
1,0,-1,2,50000.0,563.6666666666666,423.7957054997136
0,3,2,0,20000.0,1556.8333333333333,2056.617165800837
0,0,0,1,260000.0,9640.333333333334,4810.598258013239
1,6,2,0,100000.0,1916.6666666666667,1879.7722645753306
1,4,1,3,50000.0,6056.833333333333,12450.984904817771
0,0,-1,2,360000.0,2833.6666666666665,2336.9686704503906
0,1,0,1,60000.0,1932.8333333333333,3091.277707787941
0,3,1,0,20000.0,2531.5,6774.0745616406275
1,4,1,4,150000.0,5737.833333333333,10669.902037975793
0,0,0,0,150000.0,11640.833333333334,16119.921630289231
0,0,0,2,300000.0,4931.166666666667,20775.728720472518
0,0,0,0,420000.0,1983.6666666666667,7722.390676899652
0,0,0,0,500000.0,44928.166666666664,93632.0509428618
1,3,0,3,50000.0,1572.5,2342.3263649628334
0,3,1,1,110000.0,13294.333333333334,22554.967955345597
0,0,0,0,80000.0,2110.5,13929.540710303409
0,0,0,2,150000.0,3500.0,7207.645246542035
0,0,0,3,20000.0,1068.1666666666667,11614.849667559198
